,__CLASS__,adref,category.__CLASS__,category.label,category.tag,company.__CLASS__,company.display_name,contract_time,contract_type,created,description,id,latitude,location.__CLASS__,location.area,location.display_name,longitude,query_url,redirect_url,salary_is_predicted,title
0,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoxMzM3Mzk5NzczLCJzIjoiQ3lpaDZRcTRSQVdQdUl3WUljb0NKZyJ9.33uBVhlY2Oo7jbkUaWsUYskwFmnUWZvxp5Y38wsE-HQ,Adzuna::API::Response::Category,Unknown,unknown,Adzuna::API::Response::Company,Brookdale Regency Oaks Clearwater,,,2019-11-13T22:54:23Z,"Regency Oaks Brookdale, the leading operator of senior living communities, is hiring full-time and part-time Certified Nursing Assistants (CNAs). Please note: at this time we do not have any PRN per diem openings. We offer competitive wages, benefits, training, and the opportunity for growth. Whether you are starting your career or a seasoned CNA or you simply have the heart for helping people, Brookdale wants you to join our team Meet our Hiring Managers from 9am-4pm on Friday, November 15th. …",1337399773,27.981827,Adzuna::API::Response::Location,"['US', 'Florida', 'Pinellas County', 'Clearwater']","Clearwater, Pinellas County",-82.78864,page number 55,https://www.adzuna.com/land/ad/1337399773?se=Cyih6Qq4RAWPuIwYIcoCJg&utm_medium=api&utm_source=a9ccf687&v=7BD00E5DA101F07C86BCE801495C63007F8C3B06,0,Certified Nursing Assistant - CNA
1,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQ3lpaDZRcTRSQVdQdUl3WUljb0NKZyIsImkiOjEyODEwNjcyMjB9.3tS123mgBfdDDVnjfYzjW1HhADxLwnpAvelEQZVGOPM,Adzuna::API::Response::Category,Other/General Jobs,other-general-jobs,Adzuna::API::Response::Company,Uber,,,2019-09-30T20:20:14Z,"Drive with Uber and earn money anytime it works for you. Driving is an easy way to earn extra, and it’s totally flexible around your schedule. You decide when and how much you drive. What you need to know: Earn great money: The more you drive, the more you earn. Flexible schedule: Make your own schedule and earn anytime, day or night. Getting started is simple: Signing up doesn’t take long, and we’ll provide support along the way. Get paid weekly: Earnings are deposited into your bank account w…",1281067220,39.629279,Adzuna::API::Response::Location,"['US', 'Delaware', 'New Castle County', 'Bear']","Bear, New Castle County",-75.658263,page number 55,https://www.adzuna.com/land/ad/1281067220?se=Cyih6Qq4RAWPuIwYIcoCJg&utm_medium=api&utm_source=a9ccf687&v=EE0864423BD40E8348AD345CE7B1344F1402BBA8,0,Driver
2,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQ3lpaDZRcTRSQVdQdUl3WUljb0NKZyIsImkiOjEyODEyMDM3MDB9.ofD2LG5um7qEbOn2SZIXNuHdqcWPnn3QavvwZqoemkU,Adzuna::API::Response::Category,Other/General Jobs,other-general-jobs,Adzuna::API::Response::Company,Uber,,,2019-09-30T22:00:24Z,"Drive with Uber and earn money anytime it works for you. Driving is an easy way to earn extra, and it’s totally flexible around your schedule. You decide when and how much you drive. What you need to know: Earn great money: The more you drive, the more you earn. Flexible schedule: Make your own schedule and earn anytime, day or night. Getting started is simple: Signing up doesn’t take long, and we’ll provide support along the way. Get paid weekly: Earnings are deposited into your bank account w…",1281203700,41.877521,Adzuna::API::Response::Location,"['US', 'Illinois', 'Cook County', 'Chicago']","Chicago, Cook County",-87.611233,page number 55,https://www.adzuna.com/land/ad/1281203700?se=Cyih6Qq4RAWPuIwYIcoCJg&utm_medium=api&utm_source=a9ccf687&v=1BCCA54E567B68377B35105FCB401F12CD25F735,0,Driver - Earn from a car
3,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoxMzEyODA4ODEyLCJzIjoiQ3lpaDZRcTRSQVdQdUl3WUljb0NKZyJ9.rj1fRvaN3WkwBfeLtBufXy8Lh-nK-ojvfYXVO2GS1k4,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Company,CompHealth,,,2019-10-25T12:39:59Z,"A Maine medical facility is planning to hire an additional psychiatrist. The facility needs assistance with the growing patient census. You will see 16 patients per day on average. You will work with adults, adolescents, and children older than six years of age. You will work Monday through Friday from 8 am to 5 pm. You will be supported by advanced practice providers and another psychiatrist. The facility is accepting candidates who are board certified or board eligible. An ME license is requi…",1312808812,44.558706,Adzuna::API::Response::Location,"['US', 'Maine']","Maine, US",-69.399542,page number 55,https://www.adzuna.com/land/ad/1312808812?se=Cyih6Qq4RAWPuIwYIcoCJg&utm_medium=api&utm_source=a9ccf687&v=B7D8242FAD2CA9AA6577BC5576474F7601C6AA16,0,Physician: Adult and C/A Psychiatry Physician Opening in Northern Maine | JOB-2535550
4,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQ3lpaDZRcTRSQVdQdUl3WUljb0NKZyIsImkiOjEyODEyMDM4MjJ9.oPkzY0xMSbGhl_HezFS0gG3ZQwm9h4unh0Yf0VCi7cs,Adzuna::API::Response::Category,Other/General Jobs,other-general-jobs,Adzuna::API::Response::Company,Uber,,,2019-09-30T22:00:28Z,"Drive with Uber and earn money anytime it works for you. Driving is an easy way to earn extra, and it’s totally flexible around your schedule. You decide when and how much you drive. What you need to know: Earn great money: The more you drive, the more you earn. Flexible schedule: Make your own schedule and earn anytime, day or night. Getting started is simple: Signing up doesn’t take long, and we’ll provide support along the way. Get paid weekly: Earnings are deposited into your bank account w…",1281203822,41.877521,Adzuna::API::Response::Location,"['US', 'Illinois', 'Cook County', 'Chicago']","Chicago, Cook County",-87.611233,page number 55,https://www.adzuna.com/land/ad/1281203822?se=Cyih6Qq4RAWPuIwYIcoCJg&utm_medium=api&utm_source=a9ccf687&v=211BF91800C04E08051A9774A8C90A204146E9B1,0,Seasonal Uber Driver Partner
5,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQ3lpaDZRcTRSQVdQdUl3WUljb0NKZyIsImkiOjEyODEwNjQzNTF9.cIM1CJBBqG_R_fPSAB8j4l33FgsLqM7Bg5W8kE_Gl4U,Adzuna::API::Response::Category,Other/General Jobs,other-general-jobs,Adzuna::API::Response::Company,Uber,,,2019-09-30T20:18:44Z,"Drive with Uber and earn money anytime it works for you. Driving is an easy way to earn extra, and it’s totally flexible around your schedule. You decide when and how much you drive. What you need to know: Earn great money: The more you drive, the more you earn. Flexible schedule: Make your own schedule and earn anytime, day or night. Getting started is simple: Signing up doesn’t take long, and we’ll provide support along the way. Get paid weekly: Earnings are deposited into your bank account w…",1281064351,42.218849,Adzuna::API::Response::Location,"['US', 'Massachusetts', 'Norfolk County', 'Islington']","Islington, Norfolk County",-71.207138,page number 55,https://www.adzuna.com/land/ad/1281064351?se=Cyih6Qq4RAWPuIwYIcoCJg&utm_medium=api&utm_source=a9ccf687&v=156C931B0D578DB2184134124FC4ED891F9EB1C6,0,Uber Driver Partner - Sign up. Drive. Earn
6,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoxMjgxMjAzNDEwLCJzIjoiQ3lpaDZRcTRSQVdQdUl3WUljb0NKZyJ9.y65l6mc680HcOuVefK-l5dy4p1-WXJFEmQ96tgG-5yM,Adzuna::API::Response::Category,Other/General Jobs,other-general-jobs,Adzuna::API::Response::Company,Uber,,,2019-09-30T22:00:07Z,"Drive with Uber and earn money anytime it works for you. Driving is an easy way to earn extra, and it’s totally flexible around your schedule. You decide when and how much you drive. What you need to know: Earn great money: The more you drive, the more you earn. Flexible schedule: Make your own schedule and earn anytime, day or night. Getting started is simple: Signing up doesn’t take long, and we’ll provide support along the way. Get paid weekly: Earnings are deposited into your bank account w…",1281203410,41.649462,Adzuna::API::Response::Location,"['US', 'Illinois', 'Cook County', 'Chicago', 'Hegewisch']","Hegewisch, Chicago",-87.553355,page number 55,https://www.adzuna.com/land/ad/1281203410?se=Cyih6Qq4RAWPuIwYIcoCJg&utm_medium=api&utm_source=a9ccf687&v=6A8C6D287C444CBACBB3AA4CC864146A64CFF1C9,0,Uber Driver Partner (Flexible Hours & Weekly Pay)
7,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQ3lpaDZRcTRSQVdQdUl3WUljb0NKZyIsImkiOjEyODEyMDExMzd9.tht7xdjhTEmQG1YxRQbqDWTrGjVcUX_3u4HiuYMXOU4,Adzuna::API::Response::Category,Other/General Jobs,other-general-jobs,Adzuna::API::Response::Company,Uber,,,2019-09-30T21:57:46Z,"Drive with Uber and earn money anytime it works for you. Driving is an easy way to earn extra, and it’s totally flexible around your schedule. You decide when and how much you drive. What you need to know: Earn great money: The more you drive, the more you earn. Flexible schedule: Make your own schedule and earn anytime, day or night. Getting started is simple: Signing up doesn’t take long, and we’ll provide support along the way. Get paid weekly: Earnings are deposited into your bank account w…",1281201137,41.501632,Adzuna::API::Response::Location,"['US', 'Illinois', 'Cook County', 'Ford Heights']","Ford Heights, Cook County",-87.59278,page number 55,https://www.adzuna.com/land/ad/1281201137?se=Cyih6Qq4RAWPuIwYIcoCJg&utm_medium=api&utm_source=a9ccf687&v=6A60DB1419809592AF566DC12CAEEB140F8D515F,0,Uber Driver Partner - Sign up. Drive. Earn
8,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQ3lpaDZRcTRSQVdQdUl3WUljb0NKZyIsImkiOjEzMTI4MDg4Nzh9.uoaZFmU-YunagHBw686MjcMVsfP8-YiNswAyTdRjvpA,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Company,CompHealth,,,2019-10-25T12:40:01Z,"An exciting orthopedic surgery opportunity is now available at a not-for-profit medical center in upstate New York. Adult reconstruction/total joints procedures will be required for this opportunity. Work in a modern, spacious, and well-organized office that is within a five minute commute to the hospital. You will work with other surgeons and have a great deal of sub-specialty support. This position will also require a New York medical license and if you do not currently hold a license in NY, …",1312808878,42.522869,Adzuna::API::Response::Location,"['US', 'New York']","New York, US",-75.574677,page number 55,https://www.adzuna.com/land/ad/1312808878?se=Cyih6Qq4RAWPuIwYIcoCJg&utm_medium=api&utm_source=a9ccf687&v=E17C90E2FF21BE32777342C7236923E4FADBEBD5,0,Physician: Orthopedic Adult Reconstruction/Total Joints Surgeon Need in Upstate New York | JOB-2582014
9,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoxMjgxMTk2NjI0LCJzIjoiQ3lpaDZRcTRSQVdQdUl3WUljb0NKZyJ9.pgl3cWuVSRzfovehQfPczoF7hQg_AyGOu96X-q6nrS8,Adzuna::API::Response::Category,Other/General Jobs,other-general-jobs,Adzuna::API::Response::Company,Uber,,,2019-09-30T21:53:19Z,"Drive with Uber As an independent contractor partnering with Uber, you can drive and earn whenever it works for you. New safety features built right into the app can help you drive with peace of mind. It’s easy to get started. Initial requirments include: Be at least 21 years old Have a 4-door vehicle Have a valid U.S. driver’s license and vehicle insurance Have at least one year of driving experience in the U.S. (3 years if you’re under 23 years old) Requirements vary by city. Learn More > Dri…",1281196624,42.210494,Adzuna::API::Response::Location,"['US', 'Illinois', 'Lake County', 'Fort Sheridan']","Fort Sheridan, Lake County",-87.80462,page number 55,https://www.adzuna.com/land/ad/1281196624?se=Cyih6Qq4RAWPuIwYIcoCJg&utm_medium=api&utm_source=a9ccf687&v=F8280E8B58219F67F4A235BA498AF3595B5839F0,0,Uber Driver-Partner: Get on the road with new safety features
0,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOFlSd3FhWVpUNWlMLWVTZWc5UDNRdyIsImkiOjEyODExOTgzMDl9.lf6YWztIOBEX07B3AMryJiIanE1vIWQ_kuf4GochLr0,Adzuna::API::Response::Category,Other/General Jobs,other-general-jobs,Adzuna::API::Response::Company,Uber,,contract,2019-09-30T21:54:55Z,"Drive with Uber and earn money anytime it works for you. Driving is an easy way to earn extra, and it’s totally flexible around your schedule. You decide when and how much you drive. What you need to know: Earn great money: The more you drive, the more you earn. Flexible schedule: Make your own schedule and earn anytime, day or night. Getting started is simple: Signing up doesn’t take long, and we’ll provide support along the way. Get paid weekly: Earnings are deposited into your bank account w…",1281198309,42.049745,Adzuna::API::Response::Location,"['US', 'Illinois', 'Cook County', 'Morton Grove']","Morton Grove, Cook County",-87.759351,page number 56,https://www.adzuna.com/land/ad/1281198309?se=8YRwqaYZT5iL-eSeg9P3Qw&utm_medium=api&utm_source=a9ccf687&v=BE362E561365201CE68C973EF57FDFF853CA9C6A,0,Working an Unpaid Internship? Make Money Driving with Uber.
1,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoxMjgxMjA0ODUxLCJzIjoiOFlSd3FhWVpUNWlMLWVTZWc5UDNRdyJ9.DWfSEU07PFAE34RApiTPR_o8ukWjQRBzBxSCg95Trl4,Adzuna::API::Response::Category,Other/General Jobs,other-general-jobs,Adzuna::API::Response::Company,Uber,,,2019-09-30T22:01:23Z,"Drive with Uber and earn money anytime it works for you. Driving is an easy way to earn extra, and it’s totally flexible around your schedule. You decide when and how much you drive. What you need to know: Earn great money: The more you drive, the more you earn. Flexible schedule: Make your own schedule and earn anytime, day or night. Getting started is simple: Signing up doesn’t take long, and we’ll provide support along the way. Get paid weekly: Earnings are deposited into your bank account w…",1281204851,41.893405,Adzuna::API::Response::Location,"['US', 'Illinois', 'Cook County', 'Merchandise Mart']","Merchandise Mart, Cook County",-87.674163,page number 56,https://www.adzuna.com/land/ad/1281204851?se=8YRwqaYZT5iL-eSeg9P3Qw&utm_medium=api&utm_source=a9ccf687&v=F4BFF7F61BE248DF6732ED2C431A1C17B59F35FB,0,Driver gig - Earn on your schedule
2,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoxMjgxMjAzOTc0LCJzIjoiOFlSd3FhWVpUNWlMLWVTZWc5UDNRdyJ9.zmbhTDkkW53HKdeGRO9R9Ptpuh7UKuxI3n3vIg0lGFM,Adzuna::API::Response::Category,Other/General Jobs,other-general-jobs,Adzuna::API::Response::Company,Uber,,contract,2019-09-30T22:00:37Z,"Drive with Uber and earn money anytime it works for you. Driving is an easy way to earn extra, and it’s totally flexible around your schedule. You decide when and how much you drive. What you need to know: Earn great money: The more you drive, the more you earn. Flexible schedule: Make your own schedule and earn anytime, day or night. Getting started is simple: Signing up doesn’t take long, and we’ll provide support along the way. Get paid weekly: Earnings are deposited into your bank account w…",1281203974,41.71,Adzuna::API::Response::Location,"['US', 'Illinois', 'Cook County', 'Chicago', 'Roseland']","Roseland, Chicago",-87.62,page number 56,https://www.adzuna.com/land/ad/1281203974?se=8YRwqaYZT5iL-eSeg9P3Qw&utm_medium=api&utm_source=a9ccf687&v=C33268B0F669D58A0F348FF4260EC7C8C85F27BE,0,Uber Driver Partner - Supplement your Internship Income
3,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOFlSd3FhWVpUNWlMLWVTZWc5UDNRdyIsImkiOjEzMTI4MDYwMjd9.lC0aGHbyvKqBsFwNp1oZljWy8zeUdzRsT_sczoQvPeA,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Company,CompHealth,,,2019-10-25T12:38:59Z,"A new emergency/urgent care opportunity is now available in Pennsylvania. You would split your time rotating through multiple urgent care settings and emergency departments. They will accept FM and IM physicians, but they will be not be able to work the EDs. You will work 12-hour shifts with an annual total of 1920 hours. The ideal candidate will be patient care focused. A physician with a Pennsylvania license is preferred, but CompHealth has a licensing team to help you with the processing and…",1312806027,39.955624,Adzuna::API::Response::Location,"['US', 'Pennsylvania', 'Philadelphia County', 'Philadelphia']","Philadelphia, Philadelphia County",-75.164753,page number 56,https://www.adzuna.com/land/ad/1312806027?se=8YRwqaYZT5iL-eSeg9P3Qw&utm_medium=api&utm_source=a9ccf687&v=7329FA2A6FD407DD4090F17E6B35F7785C84CF7E,0,"Physician: Emergency Medicine Physician Needed in Philadelphia, Pennsylvania | JOB-2605625"
4,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoxMjgxMDY4MTMzLCJzIjoiOFlSd3FhWVpUNWlMLWVTZWc5UDNRdyJ9.idw1sbjfN57CG551kf4UJ7JtG_ZVqyF5ONltVZ66tMc,Adzuna::API::Response::Category,Other/General Jobs,other-general-jobs,Adzuna::API::Response::Company,Uber,,,2019-09-30T20:20:56Z,"Drive with Uber and earn money anytime it works for you. Driving is an easy way to earn extra, and it’s totally flexible around your schedule. You decide when and how much you drive. What you need to know: Earn great money: The more you drive, the more you earn. Flexible schedule: Make your own schedule and earn anytime, day or night. Getting started is simple: Signing up doesn’t take long, and we’ll provide support along the way. Get paid weekly: Earnings are deposited into your bank account w…",1281068133,42.354856,Adzuna::API::Response::Location,"['US', 'Massachusetts', 'Suffolk County', 'Boston']","Boston, Suffolk County",-71.066119,page number 56,https://www.adzuna.com/land/ad/1281068133?se=8YRwqaYZT5iL-eSeg9P3Qw&utm_medium=api&utm_source=a9ccf687&v=BAB3ED552F16BC2100A0DD3D3CE1647AD20DBCB6,0,Uber Driver Partner - Sign up. Drive. Earn
5,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOFlSd3FhWVpUNWlMLWVTZWc5UDNRdyIsImkiOjEzMzQ0OTk3NTZ9.UajHh9J5hgE6s4mKw5yNupQ94p8R5ce2nlgVxVCgA1Y,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Company,CompHealth,,,2019-11-11T22:09:48Z,"A facility located in Texas is seeking a gastroenterologist to help with locum tenens coverage. The candidate must be board certified and comfortable with ERCP. The schedule is 24-hour call with rounding. The facility can wait for you to obtain a TX state license. Locum tenens doctors deliver highly valued services in community health centers, health professional shortage areas, low-income districts, and other urban locations in need. To be a part of this revolution in care, contact your person…",1334499756,37.87838,Adzuna::API::Response::Location,"['US', 'Illinois', 'Saline County', 'Texas']","Texas, Saline County",-88.393379,page number 56,https://www.adzuna.com/land/ad/1334499756?se=8YRwqaYZT5iL-eSeg9P3Qw&utm_medium=api&utm_source=a9ccf687&v=0A52C45C7DD69982D905A674333B397315CC0D80,0,Physician: Locums Gastroenterologist Needed in Texas | JOB-2610652
6,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOFlSd3FhWVpUNWlMLWVTZWc5UDNRdyIsImkiOjEzMTI4MDgxNDZ9.oVD2ZmNsj_stiOq79MzybRCsvmNku6wQBNIqZFQqtFw,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Company,CompHealth,,,2019-10-25T12:39:44Z,"A California-based facility is currently seeking a locum tenens family medicine or internal medicine physician who may be interested in a long-term offer. The assignment schedule is 9 am to 5 pm, Monday – Friday, and the covering physician will see 18 – 25 patients per day. The incoming physician must be board certified. The facility's EMR is eMDs. For this assignment, you need to have an active CA state license. Please contact your personal CompHealth recruiter to tell us what you are looking …",1312808146,37.928543,Adzuna::API::Response::Location,"['US', 'California']","California, US",-120.943179,page number 56,https://www.adzuna.com/land/ad/1312808146?se=8YRwqaYZT5iL-eSeg9P3Qw&utm_medium=api&utm_source=a9ccf687&v=11479A8ED8B3987FFDD180E006AD4CC60ABBCD33,0,Physician: A Family/Internal Medicine Physician Is Needed for Locum Tenens Help in CA | JOB-2576823
7,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoxMjgxMTk4MDE5LCJzIjoiOFlSd3FhWVpUNWlMLWVTZWc5UDNRdyJ9.Z9LBx_JNaEERs5bzN_aAiqZS6evg7klqooKV5klPEy8,Adzuna::API::Response::Category,Other/General Jobs,other-general-jobs,Adzuna::API::Response::Company,Uber,,,2019-09-30T21:54:39Z,"Drive with Uber and earn money anytime it works for you. Driving is an easy way to earn extra, and it’s totally flexible around your schedule. You decide when and how much you drive. What you need to know: Earn great money: The more you drive, the more you earn. Flexible schedule: Make your own schedule and earn anytime, day or night. Getting started is simple: Signing up doesn’t take long, and we’ll provide support along the way. Get paid weekly: Earnings are deposited into your bank account w…",1281198019,41.877521,Adzuna::API::Response::Location,"['US', 'Illinois', 'Cook County', 'Chicago']","Chicago, Cook County",-87.611233,page number 56,https://www.adzuna.com/land/ad/1281198019?se=8YRwqaYZT5iL-eSeg9P3Qw&utm_medium=api&utm_source=a9ccf687&v=36C1F6CEF3736DB29EABA8B4D86395F2904A9698,0,Flexible Hours - Uber Partner Driver
8,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOFlSd3FhWVpUNWlMLWVTZWc5UDNRdyIsImkiOjEyODExOTY4NjN9.fjOWQpFZ9-lIYeW-vxJpuQp85yxejAuDjbPVWmtVeCs,Adzuna::API::Response::Category,Other/General Jobs,other-general-jobs,Adzuna::API::Response::Company,Uber,,,2019-09-30T21:53:36Z,"Drive with Uber and earn money anytime it works for you. Driving is an easy way to earn extra, and it’s totally flexible around your schedule. You decide when and how much you drive. What you need to know: Earn great money: The more you drive, the more you earn. Flexible schedule: Make your own schedule and earn anytime, day or night. Getting started is simple: Signing up doesn’t take long, and we’ll provide support along the way. Get paid weekly: Earnings are deposited into your bank account w…",1281196863,41.93243,Adzuna::API::Response::Location,"['US', 'Illinois', 'Cook County', 'Chicago', 'Cragin']","Cragin, Chicago",-87.75173,page number 56,https://www.adzuna.com/land/ad/1281196863?se=8YRwqaYZT5iL-eSeg9P3Qw&utm_medium=api&utm_source=a9ccf687&v=764D1478B501CDFB1D34C0F7C108B31985392CC2,0,Work in Customer Service? Earn Extra Cash
9,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoxMjgxMDY5OTUyLCJzIjoiOFlSd3FhWVpUNWlMLWVTZWc5UDNRdyJ9.C_qtytc2pJgXFiRUrxRalAHh4VTSmqV52afq-KzCX9E,Adzuna::API::Response::Category,Other/General Jobs,other-general-jobs,Adzuna::API::Response::Company,Uber,part_time,,2019-09-30T20:22:10Z,"Drive with Uber and earn money anytime it works for you. Driving is an easy way to earn extra, and it’s totally flexible around your schedule. You decide when and how much you drive. What you need to know: Earn great money: The more you drive, the more you earn. Flexible schedule: Make your own schedule and earn anytime, day or night. Getting started is simple: Signing up doesn’t take long, and we’ll provide support along the way. Get paid weekly: Earnings are deposited into your bank account w…",1281069952,42.527453,Adzuna::API::Response::Location,"['US', 'Massachusetts', 'Middlesex County', 'Pinehurst']","Pinehurst, Middlesex County",-71.225301,page number 56,https://www.adzuna.com/land/ad/1281069952?se=8YRwqaYZT5iL-eSeg9P3Qw&utm_medium=api&utm_source=a9ccf687&v=1D4F54C63C5B976ED954BDECE14A3EF1F13E4936,0,Uber Driver Partner (Part Time Independent Contractor)
0,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoxMjgxMDgxMzQ2LCJzIjoiZC1XUDBsTG1URGFKUWhYTW5IR0FEZyJ9.e9POGBN2cN5jq853-XvmquaWJMSXWmOWs5Kg_cAdEyc,Adzuna::API::Response::Category,Other/General Jobs,other-general-jobs,Adzuna::API::Response::Company,Uber,full_time,,2019-09-30T20:30:57Z,"Drive with Uber and earn money anytime it works for you. Driving is an easy way to earn extra, and it’s totally flexible around your schedule. You decide when and how much you drive. What you need to know: Earn great money: The more you drive, the more you earn. Flexible schedule: Make your own schedule and earn anytime, day or night. Getting started is simple: Signing up doesn’t take long, and we’ll provide support along the way. Get paid weekly: Earnings are deposited into your bank account w…",1281081346,42.3601,Adzuna::API::Response::Location,"['US', 'Massachusetts', 'Middlesex County', 'New Town']","New Town, Middlesex County",-71.1308,page number 57,https://www.adzuna.com/land/ad/1281081346?se=d-WP0lLmTDaJQhXMnHGADg&utm_medium=api&utm_source=a9ccf687&v=EE5BD90055154F89FAF21DAAE83933B40DD7789E,0,Uber Full Time Driver - Independent Contractor
1,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoxMjgxMTk2ODk3LCJzIjoiZC1XUDBsTG1URGFKUWhYTW5IR0FEZyJ9.8iklugY3Uj9m1JL0TQFVjAGaJks1axEwtZpTBgElnUI,Adzuna::API::Response::Category,Other/General Jobs,other-general-jobs,Adzuna::API::Response::Company,Uber,,,2019-09-30T21:53:40Z,"Drive with Uber and earn money anytime it works for you. Driving is an easy way to earn extra, and it’s totally flexible around your schedule. You decide when and how much you drive. What you need to know: Earn great money: The more you drive, the more you earn. Flexible schedule: Make your own schedule and earn anytime, day or night. Getting started is simple: Signing up doesn’t take long, and we’ll provide support along the way. Get paid weekly: Earnings are deposited into your bank account w…",1281196897,41.777138,Adzuna::API::Response::Location,"['US', 'Illinois', 'Cook County', 'Chicago', 'Chicago Lawn']","Chicago Lawn, Chicago",-87.67149,page number 57,https://www.adzuna.com/land/ad/1281196897?se=d-WP0lLmTDaJQhXMnHGADg&utm_medium=api&utm_source=a9ccf687&v=443551154F6E4CF77D416851EE3E853E2E46A173,0,Be an Uber Driver Partner - Earn extra weekly
2,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZC1XUDBsTG1URGFKUWhYTW5IR0FEZyIsImkiOjEzMTI4MDY2NDh9.W4JgODUsGiCDkk41czig_XYUOek9qhIdIllgIm7Hfi4,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Company,CompHealth,,,2019-10-25T12:39:13Z,A new interventional cardiologist opportunity is now available in Florida at a large multi-specialty group. They are hiring an additional physician to support the growing patient census. You will be joining another interventional cardiologist with NPs and PAs on staff. Cardio call is shared with six other physicians and ACS is shared with four other physicians. Candidates must have a three year IM residency and then a three to four year cardiology fellowship. This position offers a competitive …,1312806648,28.022244,Adzuna::API::Response::Location,"['US', 'Florida', 'Polk County', 'Winter Haven']","Winter Haven, Polk County",-81.732857,page number 57,https://www.adzuna.com/land/ad/1312806648?se=d-WP0lLmTDaJQhXMnHGADg&utm_medium=api&utm_source=a9ccf687&v=46B15632C33CC55FA4F7BF2CAEC36EFA11D748D0,0,Physician: Interventional Cardiologist Job in Florida | JOB-2575865
3,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZC1XUDBsTG1URGFKUWhYTW5IR0FEZyIsImkiOjEzMjAxNTQ4MjB9.lASrYOQd7cJOwFu75TNiKN7BEU9GX0apfR7lovs_uC8,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Company,CompHealth,,,2019-10-31T23:52:45Z,"A Wisconsin-based facility is currently seeking an emergency medicine physician to assist with locum tenens coverage. The schedule is 12.5-hour shifts and the annual volume is 23,000. The covering physician must be board certified or board eligible with ACLS, ATLS, and PALS certification. For this position, you need to have an active WI state license. Ninety percent of US healthcare facilities use locum tenens physicians every year. CompHealth can help you find a perfect fit. Quick Facts: Certi…",1320154820,44.782206,Adzuna::API::Response::Location,"['US', 'Wisconsin', 'Shawano County', 'Shawano']","Shawano, Shawano County",-88.608992,page number 57,https://www.adzuna.com/land/ad/1320154820?se=d-WP0lLmTDaJQhXMnHGADg&utm_medium=api&utm_source=a9ccf687&v=32032382A6B4ED178CD11ADBC62EA2C39D13C3DB,0,Physician: Locums Position in WI for Emergency Medicine Physician | JOB-2608848
