city,state,lat,lng
Bedford Park,Illinois,41.7628101,-87.8000551
Bedminster,New Jersey,40.680657,-74.6454373
Beebe,Arkansas,35.0706424,-91.8795856
Beech Grove,Indiana,39.7221906,-86.0894158
Beech Island,South Carolina,33.4273614,-81.8909473
Beecher,Illinois,41.34059,-87.6214286
Beecher City,Illinois,39.1880983,-88.7867278
Beeville,Texas,28.4008319,-97.7483312
Bel Air,Maryland,39.5355063,-76.3490396
Bel Aire,Kansas,37.7625125,-97.266988
Belcamp,Maryland,39.4686229,-76.2349083
Belchertown,Massachusetts,42.2770192,-72.4009146
Beldenville,Wisconsin,44.7738564,-92.5076915
Belding,Michigan,43.09781,-85.228906
Belen,New Mexico,34.6628366,-106.7764161
Belfair,Washington,47.5023158,-122.7773648
Belfast,Maine,44.4261194,-69.0067359
Belgium,Wisconsin,43.4997212,-87.850367
Belgrade,Montana,45.773279,-111.184535
Belhaven,North Carolina,35.5401653,-76.6229874
Belington,West Virginia,39.025097,-79.9355873
Bell,Texas,31.0081659,-97.4314413
Bell,California,33.9747806,-118.1866361
Bell,Florida,29.7555125,-82.8626239
Bell Canyon,California,34.2063463,-118.6858253
Bell Gardens,California,33.9694561,-118.1503953
Bell Ranch,New Mexico,35.456288,-104.679611
Bellaire,Texas,29.7057858,-95.4588299
Bellaire,Ohio,40.0161843,-80.7423054
Bellbrook,Ohio,39.6358399,-84.0701766
Belle,Missouri,38.2858788,-91.720442
Belle Center,Ohio,40.506718,-83.7479894
Belle Chasse,Louisiana,29.8549287,-89.9906253
Belle Fourche,South Dakota,44.670905,-103.851407
Belle Glade,Florida,26.6845104,-80.6675577
Belle Haven,Virginia,37.5543003,-75.8204861
Belle Vernon,Pennsylvania,40.1250725,-79.8664356
Belleair,Florida,27.9358543,-82.8062139
Belleair Beach,Florida,27.9230767,-82.8431594
Bellechester,Minnesota,44.3683004,-92.5112976
Bellefontaine,Ohio,40.3611643,-83.7596557
Bellefonte,Pennsylvania,40.9134862,-77.7737471
Belleview,Florida,29.0552578,-82.0623105
Belleville,Illinois,38.5200504,-89.9839935
Belleville,Kansas,39.8246673,-97.6325554
Belleville,Michigan,42.2048414,-83.4852106
Belleville,New Jersey,40.7937116,-74.1501438
Belleville,Wisconsin,42.8595048,-89.5333388
Bellevue,Washington,47.6144219,-122.1923372
Bellevue,Pennsylvania,40.4939576,-80.0517216
Bellevue,Ohio,41.2736647,-82.8415763
Bellevue,Idaho,43.463518,-114.2606
Bellevue,Kentucky,39.1067078,-84.4826482
Bellevue,Illinois,40.6844821,-89.6801015
Bellevue,Nebraska,41.1366494,-95.8907373
Bellflower,California,33.8825705,-118.1167679
Bellflower,Illinois,40.3400336,-88.5270053
Bellflower,Missouri,39.0067081,-91.3551564
Bellingham,Massachusetts,42.0869493,-71.4746436
Bellingham,Washington,48.7544012,-122.4788361
Bellmawr,New Jersey,39.8676134,-75.0946183
Bellmore,New York,40.6538126,-73.5284853
Bells,Tennessee,35.7111847,-89.087565
Bellville,Ohio,40.6200589,-82.5107222
Bellville,Texas,29.9502253,-96.2571858
Bellwood,Illinois,41.8814197,-87.883117
Belmar,New Jersey,40.1784471,-74.0218037
Belmond,Iowa,42.8462018,-93.612908
Belmont,California,37.5202145,-122.2758008
Belmont,Massachusetts,42.3959296,-71.1786655
Belmont,North Carolina,35.2438272,-81.0377322
Belmont,Ohio,40.0057737,-81.0097516
Beloit,Wisconsin,42.5083272,-89.031784
Belpre,Ohio,39.2772629,-81.5757932
Belton,South Carolina,34.5228881,-82.4942948
Belton,Texas,31.0560132,-97.464453
Belton,Missouri,38.8108097,-94.5313502
Beltsville,Maryland,39.0299081,-76.9149547
Belvedere,California,37.8727044,-122.4644171
Belvedere,South Carolina,33.5309691,-81.9448369
Belvidere,Illinois,42.2579991,-88.841734
Belvidere,New Jersey,40.82982,-75.0776747
Bemidji,Minnesota,47.4785418,-94.8907869
Bemus Point,New York,42.161724,-79.391714
Ben Lomond,California,40.0021074,-121.3066332
Bend,Oregon,44.0581728,-121.3153096
Benicia,California,38.049365,-122.1585777
Benkelman,Nebraska,40.0491615,-101.5329443
Bennett,Colorado,39.7368977,-104.4343476
Bennettsville,South Carolina,34.6173803,-79.6847814
Bennington,Nebraska,41.3647193,-96.1577968
Bennington,Vermont,43.0125713,-73.1473048
Bennington County,Vermont,43.0125713,-73.1473048
Bensalem,Pennsylvania,40.1045549,-74.951279
Bensenville,Illinois,41.9538384,-87.9431781
Benson,Arizona,31.9678731,-110.294576
Benson,Minnesota,45.3149604,-95.6000349
Benson,North Carolina,35.3821067,-78.548621
Bentleyville,Pennsylvania,40.1167387,-80.0083855
Benton,Arkansas,36.3456186,-94.2670404
Benton,Illinois,37.9967163,-88.9200685
Benton,Kentucky,36.8572781,-88.350315
Benton,Maine,44.586177,-69.5508779
Benton,Pennsylvania,41.1950837,-76.3835528
Benton City,Washington,46.2631897,-119.487802
Benton Harbor,Michigan,42.1167065,-86.4541894
Bentonville,Arkansas,36.3728538,-94.2088172
Berea,Kentucky,37.568694,-84.2963224
Berea,Ohio,41.3661614,-81.8543026
Bergen,New York,43.085391,-77.941714
Bergenfield,New Jersey,40.9275987,-73.9973608
Berkeley,California,37.8708393,-122.2728639
Berkeley,Illinois,41.8889194,-87.9033956
Berkeley,Missouri,38.7544952,-90.3312256
Berkeley Heights,New Jersey,40.6834349,-74.442653
Berkeley Springs,West Virginia,39.6267975,-78.2279514
Berkeley Township,New Jersey,39.872107,-74.1293724
Berkley,Massachusetts,41.8459347,-71.0828222
Berkley,Michigan,42.5030909,-83.1835389
Berlin,Wisconsin,43.9680365,-88.9434477
Berlin,New Hampshire,44.469071,-71.185226
Berlin,New Jersey,39.7912262,-74.9290536
Berlin,Connecticut,41.621488,-72.7456519
Berlin,Maryland,38.3226154,-75.2176892
Bermuda Dunes,California,33.7438202,-116.2863072
Bernalillo,New Mexico,35.0349239,-106.6870693
Bernardston,Massachusetts,42.6709176,-72.5495336
Bernardsville,New Jersey,40.7186805,-74.5692273
Bernice,Louisiana,32.8220876,-92.6579295
Bernville,Pennsylvania,40.433426,-76.1121648
Berrien Springs,Michigan,41.9464336,-86.3388965
Berryville,Arkansas,36.364792,-93.5679667
Berryville,Virginia,39.1517713,-77.9822193
Berthoud,Colorado,40.3083174,-105.0810924
Bertram,Texas,30.7438198,-98.055679
Bertrand,Nebraska,40.526675,-99.633723
Berwick,Maine,43.2725932,-70.867316
Berwick,Pennsylvania,41.0602024,-76.2461259
Berwyn,Pennsylvania,40.0448306,-75.4388053
Berwyn,Illinois,41.8505874,-87.7936685
Bessemer,Alabama,33.3823635,-86.9172047
Bessemer City,North Carolina,35.2848579,-81.28397
Bethalto,Illinois,38.9092138,-90.0406608
Bethania,North Carolina,36.1823602,-80.3381077
Bethany,Connecticut,41.4217637,-72.9970496
Bethany,Oklahoma,35.5186728,-97.6322648
Bethany,Pennsylvania,41.6131434,-75.2843432
Bethany Beach,Delaware,38.5379676,-75.0588646
Bethel,Alaska,60.7922222,-161.7558333
Bethel,Connecticut,41.3712063,-73.4140097
Bethel,Ohio,38.9636771,-84.0807664
Bethel,Pennsylvania,40.4743954,-76.2917678
Bethel Heights,Arkansas,36.2142438,-94.1293698
Bethel Park,Pennsylvania,40.3275697,-80.0394977
Bethesda,Maryland,38.9848265,-77.0946459
Bethlehem,Connecticut,41.6393626,-73.2080798
Bethlehem,Georgia,34.9020296,-84.0774118
Bethlehem,Pennsylvania,40.6178915,-75.3786521
Bethpage,Tennessee,36.0345059,-87.6277972
Bethpage,New York,40.7442664,-73.4820687
Bettendorf,Iowa,41.5252761,-90.5096386
Beulah,Mississippi,32.5084731,-89.0300556
Beulaville,North Carolina,34.9237763,-77.7738667
Beverly,Kentucky,36.9303653,-83.5326905
Beverly,Massachusetts,42.5584284,-70.8800491
Beverly,New Jersey,40.0653889,-74.9190558
Beverly,West Virginia,38.8407799,-79.8751955
Beverly Hills,California,34.0696501,-118.3963062
Beverly Hills,Florida,30.4110717,-81.7078769
Beverly Hills,Michigan,42.5239237,-83.2232631
Bevier,Missouri,39.7469768,-92.5640769
Bexley,Ohio,39.9692378,-82.936864
Bicknell,Indiana,38.7742136,-87.3077936
Biddeford,Maine,43.4925843,-70.4533844
Big Bend,Wisconsin,42.8814034,-88.2067573
Big Indian,New York,42.10259,-74.4437624
Big Lake,Minnesota,45.3324647,-93.7460804
Big Rapids,Michigan,43.698078,-85.483656
Big Spring,Texas,32.250398,-101.4787356
Big Stone Gap,Virginia,36.881764,-82.7471049
Biglerville,Pennsylvania,39.9303777,-77.2482712
Billerica,Massachusetts,42.5584264,-71.268947
Billings,Montana,45.7874957,-108.49607
Biloxi,Mississippi,30.3960318,-88.8853645
Biltmore Forest,North Carolina,35.5337246,-82.5284561
Bingham Canyon,Utah,40.5327476,-112.1404713
Bingham Farms,Michigan,42.515868,-83.2732643
Binghamton,New York,42.096968,-75.914341
Birch Run,Michigan,43.250859,-83.794131
Birchdale,Minnesota,48.6274006,-94.101403
Bird Island,Minnesota,46.3999937,-93.8494235
Bird in Hand,Pennsylvania,40.0387098,-76.1821771
Birdsboro,Pennsylvania,40.2645371,-75.8040852
Birmingham,Michigan,42.5467012,-83.2113192
Birmingham,Missouri,39.1649319,-94.4504605
Birmingham,Alabama,33.5206824,-86.8024326
Birnamwood,Wisconsin,44.9310946,-89.2087517
Biscoe,North Carolina,35.3600553,-79.7796559
Bishop,California,37.363679,-118.3952405
Bishop,Georgia,33.8192864,-83.4387722
Bishopville,South Carolina,34.2182107,-80.2484056
Bismarck,Missouri,37.7692167,-90.6248481
Bismarck,North Dakota,46.808327,-100.783739
Bixby,Oklahoma,35.9420431,-95.8833235
Black Creek,Wisconsin,44.5195476,-88.3791735
Black Diamond,Washington,47.3083078,-122.0037583
Black Hawk,Colorado,39.80142,-105.4887525
Black Hawk,South Dakota,44.1508739,-103.3076788
Black Mountain,North Carolina,35.6178951,-82.3212302
Black River Falls,Wisconsin,44.2952152,-90.8484137
Blackfoot,Idaho,43.190039,-112.348357
Blacklick,Ohio,39.9956195,-82.811286
Blacksburg,South Carolina,35.1212409,-81.5159246
Blacksburg,Virginia,37.2296566,-80.4136767
Blackstone,Virginia,37.080428,-77.9972259
Blackstone,Massachusetts,42.0178758,-71.5411738
Blackville,South Carolina,33.3579297,-81.2706606
Blackwell,Oklahoma,36.8044767,-97.2828207
Bladensburg,Maryland,38.9392997,-76.9337983
Blain,Pennsylvania,40.3386157,-77.512539
Blaine,Minnesota,45.1607987,-93.2349489
Blaine,Tennessee,36.1542508,-83.7040704
Blaine,Washington,48.9881108,-122.7435757
Blair,Nebraska,41.5444379,-96.1250151
Blairs,Virginia,36.6798596,-79.3730788
Blairsville,Pennsylvania,40.4311796,-79.260869
Blakely,Georgia,31.3776754,-84.934092
Blakely,Pennsylvania,41.4809138,-75.5946319
Blakeslee,Pennsylvania,41.092586,-75.5926886
Blanchester,Ohio,39.2931174,-83.9888205
Bland,Virginia,37.1312101,-81.1154109
Blanding,Utah,37.6239617,-109.4780205
Blandon,Pennsylvania,40.4412047,-75.886871
Blauvelt,New York,41.0634299,-73.9576378
Blissfield,Michigan,41.8325487,-83.8624411
Bloomer,Wisconsin,45.1002449,-91.488621
Bloomfield,New Mexico,36.6905571,-107.9841351
Bloomfield,New Jersey,40.806767,-74.1854226
Bloomfield,Kentucky,37.9103403,-85.316622
Bloomfield,New York,40.6126039,-74.1781995
Bloomfield,Indiana,39.0269903,-86.9375068
Bloomfield,Connecticut,41.853764,-72.7367704
Bloomfield,Iowa,40.7516884,-92.4149074
Bloomfield Hills,Michigan,42.583645,-83.2454883
Bloomfield Township,Michigan,42.575186,-83.2939811
Blooming Prairie,Minnesota,43.8660489,-93.0564198
Bloomingburg,New York,41.5542603,-74.4396014
Bloomingdale,Georgia,32.1324249,-81.2990018
Bloomingdale,Illinois,41.9575285,-88.0809036
Bloomingdale,New Jersey,41.002147,-74.3263326
Bloomington,Nebraska,40.0941872,-99.0373651
Bloomington,Illinois,40.4731073,-88.9941403
Bloomington,California,34.07029,-117.3958797
Bloomington,Indiana,39.1670396,-86.5342881
Bloomsburg,Pennsylvania,41.0044958,-76.4537302
Blountstown,Florida,30.4435293,-85.0451953
Blowing Rock,North Carolina,36.1350245,-81.6777907
Blue Ball,Pennsylvania,40.1187084,-76.0471691
Blue Bell,Pennsylvania,40.152331,-75.266289
Blue Diamond,Nevada,36.0463649,-115.4038976
Blue Hill,Maine,44.414164,-68.58696
Blue Hill,Nebraska,40.332513,-98.44867
Blue Island,Illinois,41.6553081,-87.6775906
Blue Mound,Illinois,39.7056499,-89.1364853
Blue Mound,Texas,33.6753828,-97.6314165
Blue Point,New York,40.7439872,-73.0345539
Blue Ridge,Georgia,34.863972,-84.324087
Blue Ridge,Texas,33.2992786,-96.4021168
Blue Springs,Missouri,39.017316,-94.282265
Blue Springs,Mississippi,34.4017697,-88.8728369
Bluefield,Virginia,37.2526133,-81.2713436
Bluefield,West Virginia,37.2698395,-81.2223195
Bluemont,Virginia,39.1112168,-77.8338839
Bluff City,Tennessee,36.4742705,-82.2609685
Bluffton,Indiana,40.7386579,-85.1716368
Bluffton,Ohio,40.8934459,-83.8917849
Bluffton,South Carolina,32.2084605,-80.9408403
Blunt,South Dakota,44.512583,-99.989931
Blythe,Georgia,33.2926427,-82.2015103
Blytheville,Arkansas,35.9272953,-89.9189754
Boalsburg,Pennsylvania,40.7756184,-77.7924992
Boardman,Ohio,41.0245974,-80.6575296
Boardman,Oregon,45.839855,-119.7005834
Boaz,Alabama,34.2006503,-86.1663655
Boca Raton,Florida,26.3586885,-80.0830984
Bode,Iowa,42.8683035,-94.2896879
Boerne,Texas,29.7946641,-98.7319703
Bogalusa,Louisiana,30.7910204,-89.8486858
Bogart,Georgia,33.949281,-83.534608
Bogota,New Jersey,40.8762106,-74.0298621
Bohemia,New York,49.308908,14.1491674
Boiling Springs,Pennsylvania,40.150042,-77.1308005
Boiling Springs,South Carolina,35.0465081,-81.9817727
Boise,Idaho,43.6166163,-116.200886
Bolingbroke,Georgia,32.9493023,-83.8032382
Bolingbrook,Illinois,41.7003302,-88.0717708
Bolivar,Missouri,37.6110502,-93.4107968
Bolivar,Tennessee,35.2561937,-88.9878389
Bolivar Peninsula,Texas,29.4782878,-94.5799145
Bolton,Massachusetts,42.4334258,-71.6078449
Bolton,Mississippi,32.3493122,-90.4600958
Bonanza,Arkansas,35.2392614,-94.4260494
Bondurant,Iowa,41.7005441,-93.462157
Bonham,Texas,33.5822077,-96.1785028
Bonifay,Florida,30.7918559,-85.6796533
Bonita,California,32.664798,-117.0159618
Bonita Springs,Florida,26.3525758,-81.8211122
Bonne Terre,Missouri,37.9247678,-90.5510587
Bonner Springs,Kansas,39.059726,-94.8835754
Bonners Ferry,Idaho,48.6912792,-116.3161408
Bonney Lake,Washington,47.1870191,-122.1702293
Bono,Arkansas,35.2561922,-92.4762684
Bonsall,California,33.276248,-117.1996208
Boone,Iowa,42.0171798,-93.9254114
Boone,North Carolina,36.216795,-81.6745517
Boone County,Missouri,39.0153926,-92.3307534
Boone Grove,Indiana,41.3547602,-87.1294742
Booneville,Mississippi,34.6580327,-88.5666451
Boonsboro,Maryland,39.5061332,-77.652425
Boonton,New Jersey,40.9025989,-74.4070971
Boonville,Indiana,38.0493288,-87.2746568
Boonville,Missouri,38.9751547,-92.7440277
Boothwyn,Pennsylvania,39.835907,-75.4488451
Bordeaux,Wyoming,41.9360813,-104.8446914
Borden,Indiana,38.4667284,-85.9458044
Bordentown,New Jersey,40.1462213,-74.7118264
Borger,Texas,35.6678204,-101.3973876
Boring,Oregon,45.4300573,-122.3735225
Borrego Springs,California,33.2566792,-116.3782682
Boscawen,New Hampshire,43.315187,-71.621246
Bosler,Wyoming,41.576084,-105.6952708
Bosque Farms,New Mexico,34.8547756,-106.7053036
Bossier City,Louisiana,32.5066112,-93.6514936
Boston,New York,42.6289495,-78.7375289
Boston,Massachusetts,42.3602534,-71.0582912
Boswell,Pennsylvania,40.1614651,-79.0289161
Bothell,Washington,47.7598697,-122.2068288
Bottineau,North Dakota,48.82723,-100.445698
Boulder,Colorado,40.0149856,-105.2705456
Boulder City,Nevada,35.9787638,-114.8337739
Boulder Creek,California,32.9726949,-116.6881244
Bound Brook,New Jersey,40.5684363,-74.5384889
Bountiful,Utah,40.8894611,-111.8804817
Bourbon,Missouri,39.2389285,-92.3146222
Bourbon,Indiana,41.2956002,-86.1163889
Bourbonnais,Illinois,41.1639309,-87.8839693
Bourne,Massachusetts,41.7412166,-70.5989196
Bouton,Iowa,41.8513741,-94.0091208
Bow,New Hampshire,43.133061,-71.549149
Bowie,Maryland,38.9429659,-76.731234
Bowie,Texas,33.4198886,-94.4479626
Bowling Green,Virginia,38.0498524,-77.3469994
Bowling Green,Ohio,41.3747744,-83.6513229
Bowling Green,Missouri,39.3419891,-91.1951437
Bowling Green,Kentucky,36.9903199,-86.4436018
Bowling Green,Florida,27.6383673,-81.8239717
Bowman,North Dakota,46.1830618,-103.3949061
Boxborough,Massachusetts,42.4934474,-71.5141044
Boxford,Massachusetts,42.6777468,-71.0012746
Boyceville,Wisconsin,45.0435742,-92.0410145
Boyd,Texas,33.6520481,-96.1797013
Boyds,Maryland,39.1840886,-77.3122325
Boydton,Virginia,36.6676446,-78.3875054
Boyertown,Pennsylvania,40.3337075,-75.6374083
Boylston,Massachusetts,42.3882251,-71.6919219
Boynton Beach,Florida,26.5253491,-80.0664309
Bozeman,Montana,45.679984,-111.044675
Bozrah,Connecticut,41.5505962,-72.168238
Braceville,Illinois,41.2269765,-88.2647833
Brackenridge,Pennsylvania,40.6081221,-79.7411594
Brackettville,Texas,29.3135346,-100.4157576
Bradbury,California,34.1469511,-117.9708982
Braddock,Pennsylvania,40.4034024,-79.8683824
Bradenton,Florida,27.4989278,-82.5748194
Bradenton Beach,Florida,27.4682554,-82.6995822
Bradford,Pennsylvania,41.7746685,-76.5264613
Bradford,Vermont,43.9928801,-72.129305
Bradley,California,35.8628636,-120.8037593
Bradley,Illinois,41.1421905,-87.8613221
Bradley,Michigan,42.6303103,-85.643076
Bradley Beach,New Jersey,40.2023355,-74.0120814
Brady,Texas,31.1317825,-99.334939
Bragg City,Missouri,36.2681213,-89.9109223
Braham,Minnesota,45.7227387,-93.1707758
Braidwood,Illinois,41.2650318,-88.2122823
Brainerd,Minnesota,46.3580221,-94.2008288
Braintree,Massachusetts,42.2064195,-71.005067
Branchburg,New Jersey,40.0757384,-74.4041622
Brandon,South Dakota,43.594727,-96.572128
Brandon,Mississippi,32.2731475,-89.9868058
Brandon,Florida,27.928464,-82.2880446
Brandon Township,Michigan,42.8374575,-83.3933105
Brandywine,Maryland,38.6967833,-76.8477485
Branford,Connecticut,41.2795414,-72.8150989
Branson,Missouri,36.6411357,-93.2175285
Braselton,Georgia,34.1092735,-83.7626729
Brattleboro,Vermont,42.8509152,-72.5578678
Brawley,California,32.9786566,-115.530267
Brazil,Indiana,-22.1748508,-51.2534615
Brea,California,33.9170444,-117.8888557
Breaux Bridge,Louisiana,30.283746,-91.8963757
Breckenridge,Colorado,39.4816537,-106.0383518
Breckenridge,Minnesota,46.265205,-96.581626
Breckenridge,Texas,32.7558392,-98.9032554
Brecksville,Ohio,41.3197763,-81.6267904
Breese,Illinois,38.6106042,-89.5270306
Breinigsville,Pennsylvania,40.537617,-75.634917
Bremen,Alabama,33.9945465,-86.9700027
Bremen,Georgia,41.6480816,41.6370021
Bremen,Indiana,41.4464361,-86.1480581
Bremen,Ohio,39.7017328,-82.4268216
Bremerton,Washington,47.5653663,-122.6246836
Brenham,Texas,30.1668828,-96.3977442
Brentwood,New York,40.7812093,-73.2462273
Brentwood,Missouri,38.6175522,-90.3492829
Brentwood,Tennessee,36.0325687,-86.7825235
Brentwood,California,37.9317766,-121.6960266
Brentwood,Maryland,38.9431727,-76.9566429
Brevard,North Carolina,35.2334472,-82.7342919
Brewer,Maine,44.796942,-68.760681
Brewster,New York,41.3973335,-73.6171915
Brewton,Alabama,31.1051779,-87.0721918
Briarcliff Manor,New York,41.1456512,-73.8237456
Brick Township,New Jersey,40.0691585,-74.1223153
Bridal Veil,Oregon,45.5619825,-122.1706452
Bridge City,Texas,30.0207678,-93.8457255
Bridgeport,Connecticut,41.1670412,-73.2048348
Bridgeport,Ohio,40.0697947,-80.7400827
Bridgeport,Pennsylvania,40.1043042,-75.3429522
Bridgeport,Texas,33.2101155,-97.7547552
Bridgeport,West Virginia,39.2864787,-80.2561981
Bridgeton,Missouri,38.7669954,-90.4115057
Bridgeton,New Jersey,39.427337,-75.2340768
Bridgeview,Illinois,41.7500323,-87.8042216
Bridgeville,Pennsylvania,40.3561805,-80.1100556
Bridgewater,South Dakota,43.551649,-97.507566
Bridgewater,Virginia,38.3820655,-78.9766975
Bridgewater,Massachusetts,41.9903787,-70.9750426
Bridgewater Township,New Jersey,40.596061,-74.6038608
Bridgman,Michigan,41.9430986,-86.5569659
Bridgton,Maine,44.055025,-70.713501
Brielle,New Jersey,40.1078931,-74.0565263
Brier,Washington,47.7845419,-122.2742948
Brigantine,New Jersey,39.4101171,-74.3645906
Brigham City,Utah,41.5103717,-112.0155619
Brighton,Tennessee,35.0800851,-86.4391585
Brighton,New York,42.9911685,-78.8369796
Brighton,Michigan,42.5316918,-83.7846458
Brighton,Colorado,39.9069907,-104.8374064
Brightwaters,New York,40.7209321,-73.2673399
Brillion,Wisconsin,44.1772188,-88.064263
Brimfield,Massachusetts,42.1228721,-72.2009117
Brinkley,Arkansas,34.8878719,-91.1945688
Brisbane,California,37.687165,-122.4027942
Bristol,Wisconsin,42.558908,-88.0492498
Bristol,Tennessee,36.5945034,-82.1885212
Bristol,Rhode Island,41.6770463,-71.2661597
Bristol,Connecticut,41.6735209,-72.9464859
Bristol,Indiana,41.7214415,-85.8175361
Bristol,Pennsylvania,40.1006661,-74.8518311
Bristow,Oklahoma,35.8306334,-96.391118
Bristow,Virginia,38.7233263,-77.5365669
Britton,Michigan,41.9867114,-83.8310513
Britton,South Dakota,45.791619,-97.750937
Broadview,Illinois,41.8639201,-87.8533931
Broadview Heights,Ohio,41.3139426,-81.6851271
Broadway,Virginia,38.6133035,-78.7993257
Brockport,New York,43.213671,-77.93918
Brockton,Massachusetts,42.0834335,-71.0183787
Brockway,Pennsylvania,41.2492279,-78.7994738
Brodhead,Kentucky,37.4042496,-84.4138259
Brodhead,Wisconsin,42.6197159,-89.3768296
Brogue,Pennsylvania,39.8723546,-76.4846387
Broken Arrow,Oklahoma,36.0525993,-95.7908195
Broken Bow,Nebraska,41.4018116,-99.6393288
Broken Bow,Oklahoma,34.0292764,-94.7391045
Bronson,Florida,29.4477445,-82.6423336
Bronson,Michigan,41.8722716,-85.1946963
